2.000000000000000000e+00,9.823374738467764988e-01,1.607796139697793780e+00
4.000000000000000000e+00,2.508659397107941835e+00,3.141982270090339924e+00
6.000000000000000000e+00,3.570077009352212283e+00,4.394152254390077950e+00
8.000000000000000000e+00,2.320621650796745072e+01,2.320621955303689532e+01
1.000000000000000000e+01,1.042488084808069360e+01,1.135307947010470997e+01
1.200000000000000000e+01,1.196765414450904252e+01,1.259446799757395397e+01
1.400000000000000000e+01,1.337358561646409782e+01,1.398575833042525574e+01
1.600000000000000000e+01,1.477892764559740435e+01,1.538616679247995300e+01
1.800000000000000000e+01,1.610201777924607214e+01,1.670678376990607461e+01
2.000000000000000000e+01,1.695464035028404837e+01,1.772850987579541027e+01
2.200000000000000000e+01,3.539693039233070238e+01,3.539693424250413045e+01
2.400000000000000000e+01,2.799029215981405017e+01,2.913625043009558979e+01
2.600000000000000000e+01,2.828693786186713766e+01,2.910189226975845855e+01
2.800000000000000000e+01,2.930711476538583682e+01,2.988652925805419613e+01
3.000000000000000000e+01,2.987207575799520498e+01,3.062976790722735743e+01
3.200000000000000000e+01,5.081438856849175068e+01,5.081439053681314277e+01
3.400000000000000000e+01,3.499707899032432579e+01,3.591037498647629889e+01
3.600000000000000000e+01,3.639751576449953063e+01,3.701865281448827005e+01
3.800000000000000000e+01,3.771039729542082597e+01,3.832596086310237382e+01
4.000000000000000000e+01,3.910637078569552472e+01,3.972174661017785979e+01
4.200000000000000000e+01,4.056977590543045409e+01,4.118207673884842990e+01
4.400000000000000000e+01,4.184429415009439168e+01,4.263578264307753329e+01
4.600000000000000000e+01,4.287820200674148197e+01,4.417433686171431617e+01
4.800000000000000000e+01,4.441222479300944315e+01,4.569610356719624633e+01
5.000000000000000000e+01,4.590178893298509166e+01,4.719555137340886120e+01
5.200000000000000000e+01,4.785607847846774376e+01,4.875625292420667023e+01
5.400000000000000000e+01,4.964527049277423743e+01,5.025509031046370012e+01
5.600000000000000000e+01,5.110820161109029414e+01,5.171771075622400105e+01
5.800000000000000000e+01,5.235320576209076648e+01,5.314224529851338019e+01
6.000000000000000000e+01,5.335395247761127990e+01,5.465762336396441157e+01
6.200000000000000000e+01,5.530435500774007096e+01,5.623077010416458421e+01
6.400000000000000000e+01,5.719211781247656035e+01,5.782971777323945872e+01
6.600000000000000000e+01,5.876528735101761214e+01,5.940044323741710741e+01
6.800000000000000000e+01,6.010507315704210640e+01,6.091514634988460131e+01
7.000000000000000000e+01,6.111130196430453054e+01,6.241364876867952205e+01
7.200000000000000000e+01,6.306656698511886106e+01,6.397575361738908839e+01
7.400000000000000000e+01,6.484545948377225955e+01,6.546751936670791849e+01
7.600000000000000000e+01,6.630398601994563990e+01,6.693412345997629131e+01
7.800000000000000000e+01,6.760895630378063004e+01,6.841512258482508457e+01
8.000000000000000000e+01,6.882230404451546235e+01,7.008080910553567833e+01
8.200000000000000000e+01,7.088698761561651907e+01,7.181023221093772690e+01
8.400000000000000000e+01,7.257910576535918779e+01,7.321814970097167929e+01
8.600000000000000000e+01,7.376212140491404057e+01,7.439123931076697716e+01
8.800000000000000000e+01,7.444996540021278975e+01,7.524323066571861318e+01
9.000000000000000000e+01,9.071539617918861609e+01,9.071540032901104667e+01
9.200000000000000000e+01,7.924580080932443593e+01,8.016810962148264252e+01
9.400000000000000000e+01,8.044240730080150570e+01,8.107926440657762157e+01
9.600000000000000000e+01,8.145352263786249125e+01,8.207648860671197610e+01
9.800000000000000000e+01,8.240516161918439764e+01,8.302676357664063289e+01
1.000000000000000000e+02,8.296728405749897206e+01,8.374882400480194633e+01
1.020000000000000000e+02,9.914187143874644903e+01,9.914187526514727722e+01
1.040000000000000000e+02,8.709602109178798912e+01,8.800305110007241183e+01
1.060000000000000000e+02,8.814528595723130877e+01,8.877684127170321915e+01
1.080000000000000000e+02,8.904982670783620335e+01,8.967278736496902525e+01
1.100000000000000000e+02,8.997774153373570982e+01,9.059929588233859477e+01
1.120000000000000000e+02,9.091174663273835677e+01,9.153608469864006736e+01
1.140000000000000000e+02,9.185678489807661151e+01,9.248440403241994545e+01
1.160000000000000000e+02,9.279417960591260339e+01,9.341984833619929418e+01
1.180000000000000000e+02,9.367796807180275209e+01,9.430046656694513274e+01
1.200000000000000000e+02,9.447804970719282380e+01,9.510015484904096184e+01
1.220000000000000000e+02,9.491361667838759786e+01,9.568371349234118384e+01
1.240000000000000000e+02,1.108871157700516505e+02,1.108871191316840452e+02
1.260000000000000000e+02,9.802797560778324737e+01,9.890792446595295928e+01
1.280000000000000000e+02,9.885560101431195790e+01,9.947998151993414240e+01
1.300000000000000000e+02,9.956400576464790220e+01,1.001885136506271010e+02
1.320000000000000000e+02,1.003257247073354108e+02,1.009532523122199308e+02
1.340000000000000000e+02,1.011154644864215015e+02,1.017451528209672347e+02
1.360000000000000000e+02,1.019116614596603796e+02,1.025410303000571304e+02
1.380000000000000000e+02,1.027045927363581228e+02,1.033305806453109881e+02
1.400000000000000000e+02,1.033194241679112793e+02,1.040840116560304836e+02
1.420000000000000000e+02,1.036307436894695542e+02,1.048665660860852000e+02
1.440000000000000000e+02,1.048132385976187493e+02,1.056876964868634587e+02
1.460000000000000000e+02,1.057655877299390994e+02,1.063897017884164029e+02
1.480000000000000000e+02,1.063991803344694063e+02,1.070232363757649949e+02
1.500000000000000000e+02,1.069978090581065686e+02,1.076215746601981493e+02
1.520000000000000000e+02,1.075764842693108960e+02,1.081985240583648249e+02
1.540000000000000000e+02,1.079935849794785270e+02,1.087420900221519986e+02
1.560000000000000000e+02,1.081048413950256730e+02,1.093181479956848960e+02
1.580000000000000000e+02,1.090619465901565945e+02,1.099199435592241940e+02
1.600000000000000000e+02,1.098015696396373926e+02,1.104222349512237429e+02
1.620000000000000000e+02,1.101197113107316596e+02,1.108583161646899242e+02
1.640000000000000000e+02,1.101064965344364168e+02,1.113047329880145355e+02
1.660000000000000000e+02,1.109184097793203847e+02,1.117659698042337908e+02
1.680000000000000000e+02,1.115087273395738379e+02,1.121287695110538181e+02
1.700000000000000000e+02,1.118206084628583170e+02,1.124400099904979839e+02
1.720000000000000000e+02,1.119870585511231980e+02,1.127131767139540131e+02
1.740000000000000000e+02,1.118102974654751023e+02,1.129874517979990571e+02
1.760000000000000000e+02,1.124276254781973847e+02,1.132587067606318385e+02
1.780000000000000000e+02,1.127362694524763924e+02,1.134531622657151502e+02
1.800000000000000000e+02,1.124571215502430164e+02,1.136202290106416797e+02
1.820000000000000000e+02,1.129484052545987396e+02,1.137710733833907000e+02
1.840000000000000000e+02,1.132484300769194618e+02,1.138650594121551052e+02
1.860000000000000000e+02,1.133053559070695826e+02,1.139213964804279016e+02
1.880000000000000000e+02,1.133295449108559296e+02,1.139449845442204605e+02
1.900000000000000000e+02,1.131158193196550314e+02,1.139360883753386418e+02
1.920000000000000000e+02,1.130801161952684026e+02,1.138998852062979807e+02
1.940000000000000000e+02,1.130163453409426211e+02,1.138356344528545918e+02
1.960000000000000000e+02,1.129247869701844564e+02,1.137436178219585798e+02
1.980000000000000000e+02,1.128056635431079826e+02,1.136240597784603352e+02
2.000000000000000000e+02,1.126591791889696452e+02,1.134771654800767777e+02
2.020000000000000000e+02,1.124855459728824343e+02,1.133031472594894353e+02
2.040000000000000000e+02,1.122849969097156304e+02,1.131022378527596004e+02
2.060000000000000000e+02,1.120577907454316886e+02,1.128746953430057971e+02
2.080000000000000000e+02,1.118042123497632758e+02,1.126208036714465806e+02
2.100000000000000000e+02,1.115245708997656777e+02,1.123408709089354716e+02
2.120000000000000000e+02,1.112191970025782979e+02,1.120352264457770275e+02
2.140000000000000000e+02,1.108884393676755593e+02,1.117042177157926233e+02
2.160000000000000000e+02,1.105326613669314071e+02,1.113482067966458402e+02
2.180000000000000000e+02,1.101522376784649566e+02,1.109675670846927034e+02
2.200000000000000000e+02,1.097475511292901444e+02,1.105626801611176120e+02
2.220000000000000000e+02,1.093189898018693214e+02,1.101339329158764571e+02
2.240000000000000000e+02,1.088669444370563184e+02,1.096817149629397363e+02
2.260000000000000000e+02,1.083918061434031017e+02,1.092064163578419453e+02
2.280000000000000000e+02,1.078939644078640043e+02,1.087084256132503555e+02
2.300000000000000000e+02,1.073738053924412270e+02,1.081881279980064079e+02
2.320000000000000000e+02,1.068317104953996335e+02,1.076459040986330820e+02
2.340000000000000000e+02,1.062680551514714722e+02,1.070821286184625620e+02
2.360000000000000000e+02,1.056832078440570939e+02,1.064971693877229768e+02
2.380000000000000000e+02,1.050775293017652245e+02,1.058913865573739912e+02
2.400000000000000000e+02,1.044513718520429677e+02,1.052651319497902307e+02
2.420000000000000000e+02,1.038050789054607890e+02,1.046187485401576538e+02
2.440000000000000000e+02,1.031389845451366796e+02,1.039525700433526225e+02
2.460000000000000000e+02,1.024534131965823462e+02,1.032669205819135385e+02
2.480000000000000000e+02,1.017486793539306973e+02,1.025621144112943881e+02
2.500000000000000000e+02,1.010250873386066388e+02,1.018384556788021627e+02
2.520000000000000000e+02,1.002829310662881710e+02,1.010962381924217226e+02
2.540000000000000000e+02,9.952249379750692526e+01,1.003357451752085581e+02
2.560000000000000000e+02,9.874404784648184830e+01,9.955724898028991277e+01
2.580000000000000000e+02,9.794785422270817321e+01,9.876101074134177793e+01
2.600000000000000000e+02,9.713416218102295829e+01,9.794727993463770588e+01
2.620000000000000000e+02,9.630320866070761099e+01,9.711629383325637832e+01
2.640000000000000000e+02,9.545521760514851906e+01,9.626827684460836565e+01
2.660000000000000000e+02,9.459039917611740123e+01,9.540343974384697390e+01
2.680000000000000000e+02,9.370894891743708399e+01,9.452197885486376094e+01
2.700000000000000000e+02,9.281104699299447702e+01,9.362407529748790580e+01
2.720000000000000000e+02,9.189685773631910592e+01,9.270989452702420408e+01
2.740000000000000000e+02,9.096652991927170717e+01,9.177958655517161901e+01
2.760000000000000000e+02,9.002019838829899356e+01,9.083328747171282203e+01
2.780000000000000000e+02,8.905798802718260276e+01,8.987112318398790478e+01
2.800000000000000000e+02,8.808002135230297824e+01,8.889321662549325254e+01
2.820000000000000000e+02,8.708643133331965203e+01,8.789969996679462838e+01
2.840000000000000000e+02,8.607738106129119160e+01,8.689073341001491713e+01
2.860000000000000000e+02,8.505309134146834538e+01,8.586653167110955565e+01
2.880000000000000000e+02,8.401387578340492723e+01,8.482739789781923889e+01
